name2,lon2,lat2
b8713,114.46929,34.60711
b8714,113.84909,34.62695
b8715,115.41659,36.22775
b8716,115.44151,35.29038
b8717,115.88507,36.40634
b8718,114.9194,36.25508
b8719,113.69152,34.15177
b8720,113.14623,34.17721
b8721,115.54212,34.13715
b8722,115.39142,35.51897
b8723,115.25498,34.12858
b8724,113.52567,34.84665
b8725,114.46854,34.82285
b8726,113.84885,34.67341
b8727,115.67038,36.79533
b8728,115.62711,35.41272
b8729,114.30474,36.70351
b8730,113.98654,36.76013
b8731,115.49632,34.49176
b8732,113.76482,36.09786
b8733,113.8637,34.49474
b8734,115.08563,35.95202
b8735,114.66882,35.61517
b8736,115.37859,35.05229
b8737,114.17548,35.75073
b8738,115.56317,36.50984
b8739,115.94319,35.38948
b8740,113.70822,34.72052
b8741,113.90508,34.29153
b8742,114.75835,34.96719
b8743,115.98767,36.74039
b8744,115.266,34.56028
b8745,114.50703,36.14381
b8746,114.68986,35.68445
b8747,114.41052,34.72056
b8748,114.25136,34.30039
b8749,115.59171,36.93511
b8750,113.52396,36.90971
b8751,113.85584,35.1566
b8752,113.99532,36.06947
b8753,113.25227,36.58071
b8754,115.26988,35.29976
b8755,114.72679,36.8101
b8756,115.93792,35.59422
b8757,114.72433,35.99703
b8758,115.82235,34.81438
b8759,113.35842,36.56456
b8760,113.79415,35.551
b8761,115.88968,35.4088
b8762,115.25314,34.74547
b8763,115.09609,34.20366
b8764,115.6387,34.50063
b8765,113.69882,36.44931
b8766,113.5367,36.44085
b8767,115.94532,35.57604
b8768,115.62194,35.45033
b8769,114.1179,36.85505
b8770,113.68699,34.46516
b8771,114.13764,34.71108
b8772,114.92317,35.27346
b8773,115.08804,35.26091
b8774,114.83243,35.69804
b8775,114.65289,34.12682
b8776,114.0968,35.79986
b8777,114.44085,34.13092
b8778,114.19935,35.14921
b8779,115.22578,36.19006
b8780,115.61194,34.31623
b8781,115.54723,36.81915
b8782,114.33291,35.15881
b8783,113.78044,35.57812
b8784,113.1931,35.52415
b8785,113.66644,35.7275
b8786,115.94794,35.60439
b8787,115.66233,34.87265
b8788,115.61882,34.85671
b8789,114.2016,34.54519
b8790,114.38714,34.59156
b8791,115.6899,34.86493
b8792,115.24731,36.00452
b8793,115.67878,36.95387
b8794,115.90171,36.68534
b8795,115.61347,36.1552
b8796,113.38346,35.66061
b8797,115.32963,34.32661
b8798,113.19968,35.72945
b8799,114.47773,36.40195
b8800,114.21463,36.89151
b8801,113.1341,36.20932
b8802,113.98425,35.14984
b8803,114.84334,35.39388
b8804,114.13605,35.59677
b8805,114.9512,36.02403
b8806,113.96543,35.09032
b8807,115.85486,35.53041
b8808,115.90307,34.95017
b8809,114.69977,36.34846
b8810,115.3694,36.89113
b8811,114.44839,35.0035
b8812,114.81964,34.79513
b8813,113.16629,34.83972
b8814,113.98517,35.8509
b8815,113.65163,34.80549
b8816,113.81946,35.47347
b8817,115.43672,35.16404
b8818,115.88966,34.61373
b8819,113.71185,35.97685
b8820,114.45933,35.32787
b8821,114.09282,35.88654
b8822,113.48105,36.04012
b8823,115.45198,35.2204
b8824,114.05656,35.51865
b8825,113.28469,35.91306
b8826,115.65271,36.20897
b8827,113.88591,36.05885
b8828,114.44043,36.63103
b8829,115.13574,36.73763
b8830,113.91279,34.47899
b8831,113.93543,36.0249
b8832,114.2436,35.23375
b8833,115.80536,35.99313
b8834,113.52482,34.79781
b8835,115.33122,34.60027
b8836,115.16113,36.34798
b8837,113.57538,36.53023
b8838,115.41233,34.51848
b8839,114.51556,34.69341
b8840,114.93668,35.21244
b8841,114.04969,34.44087
b8842,113.92791,35.16319
b8843,113.6888,35.86619
b8844,115.24541,36.19015
b8845,115.20274,34.43896
b8846,114.02981,36.30292
b8847,114.05148,36.25977
b8848,115.30731,35.49979
b8849,113.76915,35.50205
b8850,115.54,36.03818
b8851,115.98821,36.22625
b8852,113.77399,34.45482
b8853,113.60976,36.59652
b8854,115.87397,34.16935
b8855,114.70396,35.71311
b8856,114.90649,34.84737
b8857,114.22378,35.79704
b8858,115.09844,35.17879
b8859,114.92775,35.23918
b8860,114.2896,34.19431
b8861,113.14155,36.7531
b8862,114.11103,36.15034
b8863,115.8214,36.59985
b8864,115.1583,34.24453
b8865,114.9501,34.94999
b8866,114.36292,35.28858
b8867,114.17291,34.68442
b8868,114.30994,34.79641
b8869,115.34077,36.5203
b8870,113.64462,35.42451
b8871,113.26133,34.54749
b8872,113.7095,36.10052
b8873,113.56468,36.4987
b8874,115.73668,35.57463
b8875,115.37065,34.65219
b8876,115.50695,34.5991
b8877,115.69831,36.54195
b8878,113.3913,35.41708
b8879,114.03027,34.33817
b8880,114.95025,35.30941
b8881,114.19209,36.18036
b8882,115.75964,35.09881
b8883,113.30063,36.44485
b8884,113.78231,35.4454
b8885,115.1246,34.35207
b8886,114.16197,35.69436
b8887,113.94427,36.49095
b8888,114.26895,35.75033
b8889,114.59139,35.41996
b8890,113.81115,34.30215
b8891,114.61629,35.2801
b8892,113.56356,35.84189
b8893,115.40826,34.80188
b8894,114.60183,36.96621
b8895,114.40542,36.25036
b8896,115.40407,36.25849
b8897,113.63306,34.28555
b8898,113.53735,36.0838
b8899,115.26864,36.33973
b8900,114.20195,34.53236
b8901,115.33217,34.24231
b8902,115.43708,36.44956
b8903,114.98997,35.46316
b8904,115.83803,35.19745
b8905,114.10908,35.48667
b8906,114.14033,34.73432
b8907,114.29599,35.13849
b8908,114.59845,34.57501
b8909,115.06217,35.09684
b8910,115.22949,35.39344
b8911,114.37158,36.13252
b8912,113.74318,35.12011
b8913,114.49844,35.74532
b8914,115.7152,36.08602
b8915,113.62825,34.82145
b8916,115.97346,35.12503
b8917,114.1853,34.95912
b8918,114.25385,36.39987
b8919,114.59589,35.43168
b8920,115.43501,34.58603
b8921,115.46376,35.05166
b8922,114.68745,36.5631
b8923,115.94113,36.99809
b8924,113.30105,36.66064
b8925,113.77572,35.22655
b8926,113.72385,34.46898
b8927,114.62585,35.79495
b8928,114.36441,35.58256
b8929,115.41796,35.85796
b8930,114.52454,35.65304
b8931,115.57796,36.7683
b8932,115.30829,36.82516
b8933,114.72012,34.9197
b8934,115.47673,36.98131
b8935,113.88901,36.37993
b8936,114.8588,34.28064
b8937,114.83336,35.01737
b8938,114.96783,36.87488
b8939,115.19495,36.94312
b8940,115.89362,35.94398
b8941,115.82974,34.19426
b8942,114.39219,34.55167
b8943,113.60863,35.55953
b8944,113.53546,36.81634
b8945,115.66125,34.77556
b8946,115.9798,35.35243
b8947,113.69561,36.61677
b8948,114.30019,34.41133
b8949,114.14754,34.22581
b8950,114.37559,36.72483
b8951,115.42995,34.96367
b8952,113.63691,36.68227
b8953,114.50608,36.30126
b8954,115.25076,34.33267
b8955,113.57421,35.53798
b8956,113.31439,34.51906
b8957,114.6193,34.48754
b8958,113.28628,36.17328
b8959,113.20603,35.93386
b8960,114.68273,36.63052
b8961,114.84763,36.76156
b8962,114.51754,35.96389
b8963,115.50238,36.00727
b8964,114.13386,35.62138
b8965,115.90805,34.86314
b8966,113.62077,35.18414
b8967,113.13738,34.2078
b8968,115.60849,36.60864
b8969,113.94297,35.37006
b8970,113.73009,36.76568
b8971,115.09737,36.2341
b8972,114.67165,35.07567
b8973,113.65702,34.54388
b8974,115.57227,36.46275
b8975,113.18399,34.39301
b8976,114.33541,34.66353
b8977,114.24358,34.14845
b8978,113.97009,36.39024
b8979,113.63691,35.1444
b8980,115.66554,34.77408
b8981,114.23801,34.16174
b8982,113.1853,35.9893
b8983,114.71967,36.00098
b8984,113.54012,34.56422
b8985,115.10848,34.65075
b8986,113.59509,34.8978
b8987,113.93188,35.07633
b8988,113.17829,35.98746
b8989,115.04978,36.88868
b8990,114.12863,36.73404
b8991,113.86531,35.08265
b8992,113.30836,35.15689
b8993,113.18936,35.97406
b8994,114.71369,36.23084
b8995,115.73735,36.55067
b8996,113.47478,36.10015
b8997,113.54846,35.59868
b8998,114.96558,35.67597
b8999,113.88379,35.64598
b9000,113.69572,34.21826
b9001,113.49161,34.70641
b9002,113.72855,34.56677
b9003,114.0726,36.35859
b9004,114.94695,34.84812
b9005,115.70065,35.35043
b9006,115.27701,35.48603
b9007,114.90719,35.59246
b9008,113.79461,34.16372
b9009,114.03568,35.32441
b9010,115.58202,35.75878
b9011,115.75469,36.02294
b9012,114.63494,34.83035
b9013,115.67822,35.49956
b9014,114.2116,35.5542
b9015,115.6163,35.06098
b9016,113.63214,36.48273
b9017,114.41013,35.07359
b9018,114.69511,34.28772
b9019,114.70367,36.87446
b9020,115.94515,35.32786
b9021,113.19856,35.87469
b9022,113.71969,35.44425
b9023,115.52635,36.5321
b9024,114.40151,35.83451
b9025,113.30956,34.4543
b9026,113.57747,36.82434
b9027,115.43593,36.83204
b9028,115.1124,35.27096
b9029,115.8539,36.93989
b9030,114.78598,36.80079
b9031,115.35625,35.56263
b9032,115.34763,35.83525
b9033,115.89966,36.54907
b9034,115.75904,34.3416
b9035,115.17995,36.93634
b9036,115.38475,35.40358
b9037,113.46112,34.26149
b9038,114.59222,36.00431
b9039,114.40635,34.29717
b9040,115.76404,35.0369
b9041,114.14017,35.18593
b9042,114.23009,35.14948
b9043,115.19047,35.18222
b9044,113.34442,36.6981
b9045,115.54,34.66322
b9046,115.87118,36.39939
b9047,114.91567,36.67858
b9048,115.09152,36.84845
b9049,113.36283,36.37575
b9050,114.66707,34.48448
b9051,113.74642,35.8202
b9052,114.13797,35.93895
b9053,115.40679,35.2843
b9054,115.32203,34.44713
b9055,114.73157,35.36471
b9056,114.47541,35.14817
b9057,114.02872,35.52938
b9058,114.89103,35.85259
b9059,114.28635,35.01275
b9060,115.61013,36.67517
b9061,115.04087,34.75581
b9062,114.64034,34.65824
b9063,113.85712,35.34994
b9064,115.31497,36.74538
b9065,115.22469,34.33554
b9066,115.56613,34.25714
b9067,115.39016,36.22019
b9068,115.26857,36.5366
b9069,113.81031,35.10796
b9070,113.82431,34.91423
b9071,114.15315,34.19252
b9072,114.11385,36.38901
b9073,114.98003,34.47753
b9074,113.31627,36.59331
b9075,115.12333,35.28107
b9076,115.93507,35.27639
b9077,114.38095,36.4829
b9078,113.57515,35.81871
b9079,113.89385,36.91469
b9080,115.54598,36.1753
b9081,115.92513,36.10087
b9082,113.7095,35.84677
b9083,115.08087,34.75913
b9084,113.11618,35.29253
b9085,115.78145,35.05112
b9086,113.25717,34.33853
b9087,113.81563,36.59836
b9088,114.49715,34.23714
b9089,114.41311,35.70005
b9090,113.42255,35.65901
b9091,114.1908,36.11216
b9092,114.77808,36.39987
b9093,113.95796,35.23928
b9094,113.46688,34.15241
b9095,115.45216,36.39253
b9096,113.19548,35.48741
b9097,115.52051,34.12171
b9098,115.68967,34.19552
b9099,114.97665,35.29211
b9100,115.47091,35.01995
b9101,114.13715,34.3892
b9102,114.24888,35.12425
b9103,115.10673,36.12105
b9104,114.18589,35.21144
b9105,114.19507,34.47899
b9106,114.53673,36.54786
b9107,114.39873,34.15726
b9108,113.56797,36.70351
b9109,114.77798,36.48733
b9110,115.96172,35.56104
b9111,113.79714,34.31584
b9112,113.90761,35.98373
b9113,114.85475,35.39639
b9114,115.61661,35.88582
b9115,114.57908,36.62859
b9116,115.85468,35.03135
b9117,114.79438,34.2868
b9118,113.21801,36.90449
b9119,114.84791,35.26787
b9120,114.66305,35.29217
b9121,113.34189,36.36792
b9122,113.45834,36.79595
b9123,114.64114,36.84884
b9124,113.45231,34.33311
b9125,115.99119,34.3778
b9126,113.25881,36.00248
b9127,114.04304,35.82345
b9128,115.1446,36.28575
b9129,114.52918,36.26778
b9130,114.81612,35.03824
b9131,115.58562,34.744
b9132,115.47266,34.93907
b9133,115.50152,34.12534
b9134,115.82575,34.25416
b9135,113.65101,35.58631
b9136,115.43046,34.12871
b9137,113.13172,36.21525
b9138,114.30355,34.31131
b9139,115.93389,34.85828
b9140,114.40556,34.45852
b9141,114.42288,34.21192
b9142,114.36125,36.87388
b9143,113.24564,35.33901
b9144,114.9826,35.56248
b9145,114.66455,35.38121
b9146,113.68109,35.38255
b9147,113.63748,35.67941
b9148,114.96714,35.66741
b9149,115.65579,35.90838
b9150,113.32547,35.9116
b9151,114.3748,34.67174
b9152,114.53598,36.47154
b9153,114.02446,35.63645
b9154,115.07532,36.24579
b9155,114.66391,34.20353
b9156,113.7869,35.14985
b9157,115.38248,34.76946
b9158,113.63986,35.20954
b9159,115.08544,36.57358
b9160,113.82019,34.82927
b9161,114.50451,35.53247
b9162,114.61014,34.3671
b9163,115.08124,35.41017
b9164,113.83464,34.22614
b9165,114.52211,35.36402
b9166,113.24502,34.90909
b9167,113.98304,34.18977
b9168,115.9091,34.86333
b9169,114.87497,36.98851
b9170,113.88994,35.34441
b9171,115.72562,36.26098
b9172,115.03554,34.77964
b9173,114.49157,35.34093
b9174,114.04422,35.3181
b9175,113.74695,34.60045
b9176,115.71162,35.2294
b9177,115.88342,35.09791
b9178,115.03436,35.16414
b9179,114.88724,36.30262
b9180,115.6658,35.21673
b9181,114.80454,36.06887
b9182,114.00895,36.05394
b9183,113.62256,36.88763
b9184,113.77517,34.1513
b9185,113.36208,35.29163
b9186,113.38426,36.14862
b9187,113.25661,35.43036
b9188,114.59061,36.17817
b9189,114.41739,35.37797
b9190,113.20432,35.8029
b9191,113.22768,35.61788
b9192,113.56793,34.14465
b9193,115.4265,36.46904
b9194,115.48001,34.27387
b9195,115.85636,35.2759
b9196,115.03547,34.71269
b9197,113.34408,36.1232
b9198,113.45712,36.81411
b9199,113.39655,35.86709
b9200,115.70792,35.35275
b9201,114.30658,36.32566
b9202,115.329,36.69727
b9203,115.71701,36.69335
b9204,113.74195,34.57689
b9205,114.44087,35.06938
b9206,115.58663,35.28458
b9207,113.46648,36.30062
b9208,113.30092,34.34552
b9209,115.09684,34.75517
b9210,115.13347,35.25848
b9211,113.35456,35.45248
b9212,115.93685,36.82235
b9213,114.28647,36.30702
b9214,115.34913,36.13591
b9215,114.78872,34.34093
b9216,115.72445,36.22632
b9217,113.82089,36.65928
b9218,115.06716,34.20319
b9219,113.84466,35.41307
b9220,115.99282,36.36844
b9221,115.97971,34.64376
b9222,113.90239,34.43731
b9223,115.28838,36.53712
b9224,113.21691,35.27036
b9225,114.36077,34.53982
b9226,115.80276,36.63301
b9227,113.62826,34.83873
b9228,115.3107,36.5409
b9229,114.83527,35.50777
b9230,114.76856,36.79136
b9231,115.06093,34.96632
b9232,114.20757,36.16313
b9233,114.82641,35.4538
b9234,114.91176,35.71809
b9235,113.42973,36.39547
b9236,113.98706,35.19166
b9237,114.28311,36.45822
b9238,113.96547,35.64998
b9239,114.68807,34.887
b9240,115.70674,36.24121
b9241,113.26379,34.99477
b9242,114.07362,36.73587
b9243,115.4511,34.51034
b9244,113.29436,34.26454
b9245,115.91754,36.86609
b9246,113.32407,35.85628
b9247,113.77334,35.98344
b9248,115.65057,35.00952
b9249,114.70615,36.19215
b9250,115.59867,36.47484
b9251,114.80043,35.61624
b9252,115.27757,35.53379
b9253,114.11514,34.1184
b9254,115.17133,36.91772
b9255,113.98084,36.7213
b9256,113.22991,34.6354
b9257,113.43078,36.97553
b9258,113.63358,34.12289
b9259,114.80973,36.63911
b9260,114.30612,34.70634
b9261,113.57902,35.58738
b9262,114.34273,34.367
b9263,115.3981,35.13482
b9264,114.69462,36.79269
b9265,115.53737,36.62167
b9266,114.6474,34.18496
b9267,115.05458,35.41075
b9268,115.94634,36.93052
b9269,114.40485,35.65375
b9270,114.51229,34.98068
b9271,115.84336,36.43757
b9272,114.81854,36.03413
b9273,113.46324,35.33913
b9274,115.04988,36.8787
b9275,113.84641,35.70007
b9276,113.86117,35.04873
b9277,115.29905,34.95648
b9278,113.83907,36.82617
b9279,113.91038,34.11391
b9280,114.87054,36.21312
b9281,114.17514,35.13285
b9282,115.43613,36.54047
b9283,114.59007,34.97592
b9284,114.59482,35.97773
b9285,115.88183,35.11604
b9286,114.81923,35.25021
b9287,113.17025,34.8155
b9288,115.87729,34.56639
b9289,114.90481,35.01873
b9290,114.27725,35.48896
b9291,115.82631,36.69263
b9292,115.20749,35.54835
b9293,114.12168,34.62149
b9294,115.97619,34.78109
b9295,114.75396,34.5982
b9296,115.39601,36.91128
b9297,115.17423,34.93415
b9298,115.6,34.87471
b9299,115.38015,34.81678
b9300,113.73288,35.33777
b9301,115.33516,35.52501
b9302,115.21786,35.67364
b9303,114.68104,35.02032
b9304,114.035,36.80811
b9305,114.6754,35.36398
b9306,113.79669,36.39554
b9307,115.8124,36.59481
b9308,113.57804,36.82976
b9309,113.46429,34.81673
b9310,115.61102,35.40276
b9311,115.10617,35.05687
b9312,114.62506,34.38461
b9313,114.42235,35.06635
b9314,113.83252,36.04151
b9315,114.34041,35.65293
b9316,115.46115,35.54691
b9317,113.26343,35.67062
b9318,113.65093,35.02649
b9319,114.52849,35.01389
b9320,115.57782,35.92006
b9321,113.64478,35.4138
b9322,114.89982,36.65313
b9323,113.58396,34.38066
b9324,115.38576,35.29247
b9325,115.75866,34.81945
b9326,113.89489,36.85241
b9327,114.20717,34.78375
b9328,115.13036,35.14544
b9329,113.2021,34.25911
b9330,115.3477,34.2064
b9331,113.12397,36.15128
b9332,115.32569,34.14882
b9333,115.29972,36.33099
b9334,115.18355,35.40397
b9335,113.69297,35.96474
b9336,114.62354,35.62161
b9337,114.03206,36.78132
b9338,114.83806,34.91632
b9339,113.93737,36.68811
b9340,113.74113,35.28008
b9341,115.67057,36.98051
b9342,114.35737,34.8555
b9343,115.24342,36.42532
b9344,114.83887,36.947
b9345,114.27476,36.05231
b9346,115.6316,34.6025
b9347,115.37612,35.40584
b9348,113.22069,35.8966
b9349,113.51435,35.97855
b9350,115.14506,36.2119
b9351,115.15381,35.807
b9352,113.78633,34.6102
b9353,113.78548,34.92345
b9354,113.12302,36.97102
b9355,115.39874,34.61281
b9356,114.52589,34.44145
b9357,113.1764,36.32734
b9358,114.07938,34.54816
b9359,115.99581,36.13465
b9360,115.67001,36.80532
b9361,114.12558,35.27634
b9362,113.27931,34.17635
b9363,113.70502,36.94767
b9364,113.25619,36.84929
b9365,115.7207,36.18003
b9366,113.2971,34.9119
b9367,114.38729,34.31971
b9368,114.97894,35.98191
b9369,115.19393,34.26709
b9370,113.89672,34.20269
b9371,113.32013,35.13224
b9372,113.82804,34.31775
b9373,115.50097,34.90674
b9374,114.98301,36.14962
b9375,115.26388,35.98404
b9376,113.7339,36.57852
b9377,115.99583,36.29127
b9378,114.5852,36.34756
b9379,113.29072,35.55344
b9380,114.55392,35.24892
b9381,113.43325,35.42377
b9382,113.35435,34.89616
b9383,114.96831,34.1535
b9384,115.27007,34.52085
b9385,115.0386,35.30847
b9386,114.17692,34.28909
b9387,114.49243,36.17934
b9388,113.74274,35.08106
b9389,115.19218,36.49803
b9390,114.55122,34.5687
b9391,115.02018,36.14835
b9392,114.3652,36.06014
b9393,113.39854,35.05197
b9394,115.8079,34.97203
b9395,113.61634,36.35248
b9396,113.71768,34.28326
b9397,114.15928,36.98614
b9398,115.49781,34.26085
b9399,115.27126,36.29166
b9400,115.72839,34.84702
b9401,115.88015,36.11777
b9402,114.17134,34.5028
b9403,114.72733,34.74434
b9404,115.26795,36.6488
b9405,113.22135,35.91917
b9406,115.99529,34.76302
b9407,113.71396,35.19742
b9408,114.1472,34.17837
b9409,115.55035,35.89818
b9410,114.7141,36.6354
b9411,115.1632,36.1323
b9412,113.7318,34.95369
b9413,113.64742,35.92262
b9414,114.9147,35.71757
b9415,113.55632,36.3712
b9416,115.88376,34.86202
b9417,113.95425,36.99347
b9418,115.15904,34.37273
b9419,115.88375,35.23864
b9420,115.69903,35.67335
b9421,114.29758,34.68598
b9422,115.10838,34.79415
b9423,115.81446,35.00014
b9424,114.15574,36.1651
b9425,115.5154,36.82459
b9426,115.65766,34.65253
b9427,115.57347,35.43254
b9428,114.83556,34.82001
b9429,113.17945,35.32794
b9430,114.47593,34.56469
b9431,115.04976,36.80304
b9432,115.56493,35.73503
b9433,114.71056,35.79749
b9434,114.19105,35.52814
b9435,115.25739,35.38022
b9436,114.30942,34.49581
b9437,114.34731,35.61205
b9438,113.17669,36.30009
b9439,115.61206,34.61217
b9440,113.98182,36.60834
b9441,113.5398,35.20536
b9442,115.74976,36.78369
b9443,113.8634,36.70683
b9444,113.37824,35.68323
b9445,113.14467,35.44184
b9446,114.79045,34.47729
b9447,115.35045,34.86058
b9448,115.19246,35.70705
b9449,115.76446,35.68091
b9450,114.0974,36.93561
b9451,113.90849,36.38419
b9452,113.84141,34.75694
b9453,115.61289,35.63935
b9454,114.82218,35.31848
b9455,114.62531,36.50469
b9456,113.80971,34.15982
b9457,115.31682,36.37598
